"Index","Open","High","Low","Close","Volume","Adjusted"
2016-08-23,219.25,219.600006,218.899994,218.970001,53399200,207.587479
2016-08-24,218.800003,218.910004,217.360001,217.850006,71728900,206.525711
2016-08-25,217.399994,218.190002,217.220001,217.699997,69224800,206.383514
2016-08-26,217.919998,219.119995,216.25,217.289993,122506300,205.994827
2016-08-29,217.440002,218.669998,217.399994,218.360001,68606100,207.009201
2016-08-30,218.259995,218.589996,217.350006,218,58114500,206.667908
2016-08-31,217.610001,217.75,216.470001,217.380005,85269500,206.080124
2016-09-01,217.369995,217.729996,216.029999,217.389999,97844200,206.089645
2016-09-02,218.389999,218.869995,217.699997,218.369995,79293900,207.018692
2016-09-06,218.699997,219.119995,217.860001,219.029999,56702100,207.644394
2016-09-07,218.839996,219.220001,218.300003,219.009995,76554900,207.625412
2016-09-08,218.619995,218.940002,218.149994,218.509995,73011600,207.151398
2016-09-09,216.970001,217.029999,213.25,213.279999,221589100,202.193268
2016-09-12,212.389999,216.809998,212.309998,216.339996,168110900,205.094223
2016-09-13,214.839996,215.149994,212.5,213.229996,182828800,202.145859
2016-09-14,213.289993,214.699997,212.5,213.149994,134185500,202.070023
2016-09-15,212.960007,215.729996,212.75,215.279999,134427900,204.089294
2016-09-16,213.479996,213.690002,212.570007,213.369995,155236400,203.30043
2016-09-19,214.130005,214.880005,213.029999,213.410004,78968600,203.338593
2016-09-20,214.410004,214.589996,213.380005,213.419998,69665300,203.348083
2016-09-21,214.240005,216.029999,213.440002,215.820007,110284400,205.634827
2016-09-22,217,217.529999,216.710007,217.179993,76678700,206.930603
2016-09-23,216.720001,216.880005,215.880005,215.990005,73630900,205.796814
2016-09-26,215.020004,215.229996,214.009995,214.240005,89827300,204.129425
2016-09-27,214.050003,215.679993,213.619995,215.570007,78494800,205.396637
2016-09-28,215.830002,216.820007,214.710007,216.639999,87411000,206.416138
2016-09-29,216.399994,216.869995,214.039993,214.679993,128070600,204.54863
2016-09-30,215.649994,217.119995,215.360001,216.300003,117202900,206.092163
2016-10-03,215.820007,216.039993,215.039993,215.779999,83512100,205.59671
2016-10-04,215.910004,216.169998,213.990005,214.679993,119948100,204.54863
2016-10-05,215.410004,216.130005,215.330002,215.630005,72816000,205.453812
2016-10-06,215.369995,216.039993,214.740005,215.779999,62927400,205.59671
2016-10-07,216.100006,216.300003,214.190002,215.039993,89788300,204.891632
2016-10-10,216.160004,216.699997,215.990005,216.160004,50602600,205.958801
2016-10-11,215.660004,215.740005,212.580002,213.429993,130367400,203.35759
2016-10-12,213.589996,214.320007,213.009995,213.710007,73866100,203.62442
2016-10-13,212.160004,213.589996,211.210007,213.009995,101357000,202.957443
2016-10-14,214.149994,214.690002,213.029999,213.119995,93346200,203.062241
2016-10-17,213.089996,213.389999,212.169998,212.380005,58275700,202.357178
2016-10-18,214.240005,214.309998,213.270004,213.710007,74250300,203.62442
2016-10-19,214.020004,214.639999,213.600006,214.279999,66519200,204.167496
2016-10-20,213.869995,214.529999,213.110001,213.880005,73639800,203.786392
2016-10-21,213.880005,214.080002,212.759995,213.979996,89089100,203.881668
2016-10-24,215,215.320007,214.479996,214.889999,60146600,204.748703
2016-10-25,214.679993,214.979996,213.979996,214.169998,66542300,204.062683
2016-10-26,213.210007,214.419998,212.929993,213.740005,75705500,203.652985
2016-10-27,214.580002,214.619995,213.080002,213.169998,77220200,203.109894
2016-10-28,213.139999,213.929993,211.710007,212.539993,140623200,202.509613
2016-10-31,212.929993,213.190002,212.360001,212.550003,61272500,202.519165
2016-11-01,212.929993,212.990005,209.600006,211.009995,122781800,201.051834
2016-11-02,210.649994,211.100006,209.229996,209.740005,103330800,199.841766
2016-11-03,209.990005,210.240005,208.460007,208.779999,88939300,198.927063
2016-11-04,208.910004,209.889999,208.380005,208.550003,109122100,198.707932
2016-11-07,208.550003,213.190002,208.550003,213.149994,109794900,203.09082
2016-11-08,212.690002,214.770004,212.380005,214.110001,102268300,204.005508
2016-11-09,212.369995,217.100006,212.339996,216.380005,258429000,206.168411
2016-11-10,217.300003,218.309998,215.220001,216.919998,172113300,206.682892
2016-11-11,216.080002,216.699997,215.320007,216.419998,100552700,206.206497
2016-11-14,217.029999,217.270004,215.720001,216.589996,91861000,206.368454
2016-11-15,217.039993,218.279999,216.800003,218.279999,91652600,207.978729
2016-11-16,217.559998,218.139999,217.419998,217.869995,64761400,207.588074
2016-11-17,218.050003,219.059998,217.919998,218.990005,69797200,208.655228
2016-11-18,219.070007,219.270004,218.289993,218.5,86265800,208.188339
2016-11-21,219.169998,220.179993,219,220.149994,72402600,209.760483
2016-11-22,220.509995,220.789993,219.729996,220.580002,67429000,210.170197
2016-11-23,219.979996,220.759995,219.75,220.699997,54690100,210.284531
2016-11-25,221.100006,221.559998,221.009995,221.520004,37872300,211.065826
2016-11-28,221.160004,221.479996,220.360001,220.479996,76572500,210.074921
2016-11-29,220.520004,221.440002,220.169998,220.910004,69886700,210.484619
2016-11-30,221.630005,221.820007,220.309998,220.380005,113291800,209.979645
2016-12-01,220.729996,220.729996,219.149994,219.570007,79040500,209.207855
2016-12-02,219.669998,220.25,219.259995,219.679993,74840300,209.312637
2016-12-05,220.649994,221.399994,220.419998,221,67837800,210.570358
2016-12-06,221.220001,221.740005,220.660004,221.699997,59877400,211.237335
2016-12-07,221.520004,224.669998,221.380005,224.600006,110738100,214.000488
2016-12-08,224.570007,225.699997,224.259995,225.149994,99714400,214.524521
2016-12-09,225.410004,226.529999,225.369995,226.509995,88005800,215.820328
2016-12-12,226.399994,226.960007,225.759995,226.25,102016100,215.572601
2016-12-13,227.020004,228.339996,227,227.759995,110477500,217.011337
2016-12-14,227.410004,228.229996,225.369995,225.880005,142501800,215.220093
2016-12-15,226.160004,227.809998,225.889999,226.809998,124972600,216.106186
2016-12-16,226.009995,226.080002,224.669998,225.039993,144174300,215.683441
2016-12-19,225.25,226.020004,225.080002,225.529999,90341100,216.153061
2016-12-20,226.149994,226.570007,225.880005,226.399994,89838800,216.986893
2016-12-21,226.25,226.449997,225.770004,225.770004,67909000,216.383118
2016-12-22,225.600006,225.740005,224.919998,225.380005,56219100,216.009308
2016-12-23,225.429993,225.720001,225.210007,225.710007,36251400,216.325607
2016-12-27,226.020004,226.729996,226,226.270004,42672500,216.86232
2016-12-28,226.570007,226.589996,224.270004,224.399994,64095000,215.070038
2016-12-29,224.479996,224.889999,223.839996,224.350006,47719500,215.022125
2016-12-30,224.729996,224.830002,222.729996,223.529999,108998300,214.236206
2017-01-03,225.039993,225.830002,223.880005,225.240005,91366500,215.875137
2017-01-04,225.619995,226.75,225.610001,226.580002,78744400,217.159409
2017-01-05,226.270004,226.580002,225.479996,226.399994,78379000,216.986893
2017-01-06,226.529999,227.75,225.899994,227.210007,71559900,217.763229
2017-01-09,226.910004,227.070007,226.419998,226.460007,46265300,217.044403
2017-01-10,226.479996,227.449997,226.009995,226.460007,63771900,217.044403
2017-01-11,226.360001,227.100006,225.589996,227.100006,74650000,217.657791
2017-01-12,226.5,226.75,224.960007,226.529999,72113200,217.111511
2017-01-13,226.729996,227.399994,226.690002,227.050003,62717900,217.609879
2017-01-17,226.309998,226.779999,225.800003,226.25,59261200,216.84314
2017-01-18,226.539993,226.800003,225.899994,226.75,54793300,217.322342
2017-01-19,226.839996,227,225.410004,225.910004,66608800,216.517288
2017-01-20,226.699997,227.309998,225.970001,226.740005,129168600,217.312775
2017-01-23,226.740005,226.809998,225.270004,226.149994,75061600,216.747269
2017-01-24,226.399994,228.080002,226.270004,227.600006,95555300,218.137009
2017-01-25,228.699997,229.570007,228.509995,229.570007,84437700,220.025101
2017-01-26,229.399994,229.710007,229.009995,229.330002,59970700,219.79509
2017-01-27,229.419998,229.589996,228.759995,228.970001,59711100,219.450058
2017-01-30,228.169998,228.199997,226.410004,227.550003,79737300,218.089096
2017-01-31,226.979996,227.600006,226.320007,227.529999,75880800,218.069916
2017-02-01,227.529999,228.589996,226.940002,227.619995,79117700,218.156189
2017-02-02,227.619995,228.100006,226.820007,227.770004,69657600,218.299942
2017-02-03,228.820007,229.550003,228.460007,229.339996,80563200,219.804672
2017-02-06,228.869995,229.330002,228.539993,228.929993,57790100,219.411713
2017-02-07,229.380005,229.660004,228.720001,228.940002,57931200,219.42131
2017-02-08,228.940002,229.389999,228.309998,229.240005,51566200,219.708817
2017-02-09,229.240005,230.949997,229.240005,230.600006,65955200,221.012268
2017-02-10,231,231.770004,230.619995,231.509995,66015900,221.884445
2017-02-13,232.080002,233.070007,232.050003,232.770004,55182100,223.092056
2017-02-14,232.559998,233.710007,232.160004,233.699997,67794500,223.983383
2017-02-15,233.449997,235.139999,233.389999,234.919998,86785800,225.152664
2017-02-16,234.949997,235.160004,233.850006,234.720001,84722400,224.960983
2017-02-17,233.949997,235.089996,233.929993,235.089996,77204100,225.315582
2017-02-21,235.520004,236.690002,235.509995,236.490005,88946100,226.657364
2017-02-22,236.020004,236.539993,235.830002,236.279999,62115200,226.4561
2017-02-23,236.880005,236.899994,235.559998,236.440002,74615900,226.609467
2017-02-24,235.460007,236.789993,235.410004,236.740005,82381600,226.896988
2017-02-27,236.639999,237.309998,236.350006,237.110001,56515400,227.251602
2017-02-28,236.669998,236.949997,236.020004,236.470001,96961900,226.638229
2017-03-01,238.389999,240.320007,238.369995,239.779999,149158200,229.810577
2017-03-02,239.559998,239.570007,238.210007,238.270004,70246000,228.363388
2017-03-03,238.169998,238.610001,237.729996,238.419998,81974300,228.507141
2017-03-06,237.5,238.119995,237.009995,237.710007,55391500,227.826691
2017-03-07,237.360001,237.770004,236.759995,237,65103700,227.146133
2017-03-08,237.339996,237.639999,236.399994,236.559998,78168800,226.724472
2017-03-09,236.699997,237.240005,235.740005,236.860001,90683900,227.011993
2017-03-10,237.970001,238.020004,236.589996,237.690002,81991700,227.807495
2017-03-13,237.619995,237.860001,237.240005,237.809998,57256800,227.922516
2017-03-14,237.179993,237.240005,236.190002,236.899994,59880800,227.050308
2017-03-15,237.559998,239.440002,237.289993,238.949997,96081800,229.015091
2017-03-16,239.110001,239.199997,238.100006,238.479996,78344000,228.564636
2017-03-17,237.75,237.970001,237.029999,237.029999,89002100,228.163269
2017-03-20,237.029999,237.360001,236.320007,236.770004,52537000,227.912979
2017-03-21,237.470001,237.610001,233.580002,233.729996,131809300,224.986679
2017-03-22,233.770004,234.610001,233.050003,234.279999,97569200,225.516113
2017-03-23,234.279999,235.339996,233.600006,234.029999,100410300,225.275452
2017-03-24,234.380005,235.039993,232.960007,233.860001,112504900,225.111832
2017-03-27,231.929993,233.919998,231.610001,233.619995,87454500,224.880783
2017-03-28,233.270004,235.809998,233.139999,235.320007,93483900,226.517181
2017-03-29,234.990005,235.809998,234.729996,235.539993,61950400,226.728973
2017-03-30,235.470001,236.520004,235.270004,236.289993,56737900,227.450912
2017-03-31,235.899994,236.509995,235.679993,235.740005,73733100,226.921509
2017-04-03,235.800003,236.029999,233.910004,235.330002,85546500,226.526855
2017-04-04,235,235.580002,234.559998,235.479996,56466200,226.671219
2017-04-05,236.259995,237.389999,234.539993,234.779999,108800600,225.997406
2017-04-06,234.940002,236.039993,234.429993,235.440002,69135800,226.632736
2017-04-07,235.149994,236,234.639999,235.199997,74412300,226.401703
2017-04-10,235.360001,236.259995,234.729996,235.339996,67615300,226.536469
2017-04-11,234.899994,235.179993,233.339996,235.059998,88045300,226.266937
2017-04-12,234.740005,234.960007,233.770004,234.029999,81864400,225.275452
2017-04-13,233.639999,234.490005,232.509995,232.509995,92880400,223.812302
2017-04-17,233.110001,234.570007,232.880005,234.570007,68405400,225.795288
2017-04-18,233.720001,234.490005,233.080002,233.869995,83225800,225.121445
2017-04-19,234.520004,234.949997,233.179993,233.440002,68699900,224.707535
2017-04-20,234.149994,235.850006,233.779999,235.339996,92572200,226.536469
2017-04-21,235.25,235.309998,234.130005,234.589996,110389800,225.814499
2017-04-24,237.179993,237.410004,234.559998,237.169998,119209900,228.298004
2017-04-25,237.910004,238.949997,237.809998,238.550003,76698300,229.626389
2017-04-26,238.509995,239.529999,238.350006,238.399994,84702500,229.48201
2017-04-27,238.770004,238.949997,237.979996,238.600006,57410300,229.6745
2017-04-28,238.899994,238.929993,237.929993,238.080002,53247400,229.173965
2017-05-01,238.679993,239.169998,238.199997,238.679993,66882500,229.751511
2017-05-02,238.839996,238.979996,238.300003,238.770004,57375700,229.838165
2017-05-03,238.770004,238.880005,237.699997,238.479996,73137700,229.558975
2017-05-04,238.830002,238.919998,237.779999,238.759995,61462700,229.828522
2017-05-05,239.190002,239.720001,238.679993,239.699997,62001300,230.733353
2017-05-08,239.75,239.919998,239.169998,239.660004,48385700,230.69487
2017-05-09,239.960007,240.190002,239.039993,239.440002,51363200,230.483109
2017-05-10,239.389999,239.869995,239.149994,239.869995,54293800,230.897003
2017-05-11,239.350006,239.570007,238.130005,239.380005,62358300,230.425339
2017-05-12,239.089996,239.429993,238.669998,238.979996,53912700,230.040298
2017-05-15,239.470001,240.440002,239.449997,240.300003,61918900,231.310913
2017-05-16,240.639999,240.669998,239.630005,240.080002,51241800,231.099136
2017-05-17,240.080002,240.080002,235.75,235.820007,172174100,226.99852
2017-05-18,235.729996,237.75,235.429993,236.770004,107047700,227.912979
2017-05-19,237.330002,239.080002,237.270004,238.309998,115011400,229.39537
2017-05-22,238.899994,239.710007,238.820007,239.520004,61010600,230.560089
2017-05-23,239.949997,240.240005,239.509995,240.050003,48341700,231.070282
2017-05-24,240.320007,240.729996,239.929993,240.610001,46927700,231.609329
2017-05-25,241.199997,242.080002,240.960007,241.759995,64071700,232.716309
2017-05-26,241.539993,241.899994,241.449997,241.710007,46629900,232.668213
2017-05-30,241.339996,241.789993,241.160004,241.5,35201900,232.466034
2017-05-31,241.839996,241.880005,240.639999,241.440002,91796000,232.408264
2017-06-01,241.970001,243.380005,241.639999,243.360001,68962000,234.256439
2017-06-02,243.419998,244.350006,243.080002,244.169998,88666100,235.036148
2017-06-05,243.970001,244.300003,243.759995,243.990005,44698800,234.8629
2017-06-06,243.339996,243.979996,243.119995,243.210007,50375400,234.112076
2017-06-07,243.600006,243.919998,242.830002,243.660004,54144300,234.545242
2017-06-08,243.770004,244.330002,243.169998,243.779999,63989800,234.660751
2017-06-09,244.089996,245.009995,241.949997,243.410004,132256400,234.304581
2017-06-12,243.130005,243.419998,242.380005,243.360001,86108100,234.256439
2017-06-13,243.979996,244.610001,243.580002,244.550003,60067000,235.401947
2017-06-14,244.860001,244.869995,243.289993,244.240005,78602300,235.103531
2017-06-15,242.679993,243.910004,242.360001,243.770004,66464900,234.651123
2017-06-16,242.770004,242.830002,241.630005,242.639999,84553100,234.702377
2017-06-19,243.589996,244.729996,243.479996,244.660004,65123800,236.656326
2017-06-20,244.25,244.259995,242.990005,243.009995,56906400,235.060272
2017-06-21,243.460007,243.589996,242.410004,242.949997,55977600,235.002213
2017-06-22,242.960007,243.529999,242.639999,242.839996,44148100,234.895813
2017-06-23,242.910004,243.509995,242.470001,243.130005,66986800,235.176361
2017-06-26,243.899994,244.380005,243.050003,243.289993,56700500,235.3311
2017-06-27,243.039993,243.380005,241.309998,241.330002,82247700,233.435226
2017-06-28,242.5,243.720001,242.229996,243.490005,70042600,235.524567
2017-06-29,243.660004,243.720001,239.960007,241.350006,106949700,233.454575
2017-06-30,242.279999,242.710007,241.580002,241.800003,86820700,233.889877
2017-07-03,242.880005,243.380005,242.210007,242.210007,39153800,234.286453
2017-07-05,242.630005,243.009995,241.699997,242.770004,54427600,234.82814
2017-07-06,241.889999,242.029999,240.339996,240.550003,65400800,232.68074
2017-07-07,241.210007,242.279999,240.559998,242.110001,57972300,234.189713
2017-07-10,242.110001,242.800003,241.759995,242.369995,36663300,234.441208
2017-07-11,242.369995,242.550003,240.850006,242.190002,50354600,234.267105
2017-07-12,243.300003,244.199997,243.300003,244.009995,59610400,236.027573
2017-07-13,244.020004,244.550003,243.759995,244.419998,39471600,236.424149
2017-07-14,244.419998,245.970001,244.309998,245.559998,60262700,237.52684
2017-07-17,245.470001,245.910004,245.330002,245.529999,33531900,237.497849
2017-07-18,245.059998,245.720001,244.669998,245.660004,42742500,237.623596
2017-07-19,246.020004,247,246.009995,246.990005,51034300,238.91008
2017-07-20,247.279999,247.419998,246.470001,247.100006,47135200,239.016479
2017-07-21,246.440002,246.910004,246.179993,246.880005,82340800,238.803665
2017-07-24,246.789993,246.979996,246.279999,246.820007,46622300,238.745667
2017-07-25,247.679993,247.800003,247.160004,247.419998,54915600,239.326004
2017-07-26,247.75,247.789993,247.130005,247.429993,47575400,239.335678
2017-07-27,247.960007,248,245.679993,247.199997,70766600,239.11322
2017-07-28,246.649994,247.059998,246.130005,246.910004,50088400,238.832718
2017-07-31,247.369995,247.479996,246.529999,246.770004,65838700,238.697281
2017-08-01,247.460007,247.5,246.720001,247.320007,55050400,239.229309
2017-08-02,247.470001,247.600006,246.369995,247.440002,47211200,239.345352
2017-08-03,247.309998,247.339996,246.639999,246.960007,40856000,238.881073
2017-08-04,247.520004,247.789993,246.970001,247.410004,60191800,239.316345
2017-08-07,247.490005,247.869995,247.369995,247.869995,31995000,239.761276
2017-08-08,247.509995,248.910004,246.830002,247.259995,61719400,239.171234
2017-08-09,246.470001,247.309998,246.059998,247.25,62632600,239.161591
2017-08-10,246.289993,246.440002,243.699997,243.759995,120479500,235.785721
2017-08-11,244.020004,244.800003,243.75,244.119995,74869900,236.133987
2017-08-14,245.589996,246.789993,245.550003,246.539993,72139000,238.474792
2017-08-15,246.979996,247,246.160004,246.509995,55242700,238.445786
2017-08-16,247.110001,247.570007,246.449997,246.940002,56715500,238.86171
2017-08-17,246.240005,246.600006,243.089996,243.089996,128490400,235.13765
2017-08-18,242.899994,244.190002,242.199997,242.710007,136748000,234.770096
2017-08-21,242.639999,243.199997,241.830002,242.899994,65469700,234.953873
2017-08-22,243.570007,245.619995,243.550003,245.440002,63140100,237.410797
2017-08-23,244.330002,245.050003,244.160004,244.559998,50203800,236.55957
2017-08-24,245,245.179993,243.75,243.990005,49730500,236.00824
2017-08-25,244.899994,245.610001,244.389999,244.559998,64445900,236.55957
2017-08-28,245.169998,245.199997,244.089996,244.570007,40565600,236.56926
2017-08-29,243.059998,245.149994,242.929993,244.850006,51135700,236.840088
2017-08-30,244.830002,246.320007,244.619995,246.009995,62030800,237.962112
2017-08-31,246.720001,247.770004,246.050003,247.490005,103803900,239.393738
2017-09-01,247.919998,248.330002,247.669998,247.839996,62007000,239.732269
2017-09-05,247.259995,247.520004,244.949997,246.059998,91398800,238.010498
2017-09-06,246.839996,247.279999,246.229996,246.899994,57916900,238.822998
2017-09-07,247.25,247.270004,246.399994,246.869995,58034700,238.794022
2017-09-08,246.539993,247.110001,246.300003,246.580002,63832800,238.513504
2017-09-11,248.039993,249.300003,248.020004,249.210007,71364800,241.057449
2017-09-12,249.630005,250.089996,249.419998,250.050003,56896000,241.869965
2017-09-13,249.720001,250.210007,249.589996,250.169998,59228000,241.986038
2017-09-14,249.800003,250.320007,249.600006,250.089996,95446300,241.908661
2017-09-15,248.690002,249.289993,248.570007,249.190002,95432400,242.234329
2017-09-18,249.610001,250.119995,249.279999,249.720001,46235200,242.749542
2017-09-19,250,250.070007,249.600006,249.970001,47108100,242.992554
2017-09-20,250.070007,250.190002,248.919998,250.059998,59574100,243.080032
2017-09-21,249.880005,249.979996,249.190002,249.389999,48211400,242.428741
2017-09-22,249.050003,249.630005,249.020004,249.440002,51214000,242.477341
2017-09-25,249.149994,249.550003,248.080002,248.929993,57064400,241.981583
2017-09-26,249.419998,249.699997,248.809998,249.080002,54082000,242.127396
2017-09-27,249.880005,250.490005,248.869995,250.050003,81001400,243.070313
2017-09-28,249.729996,250.440002,249.630005,250.350006,44778800,243.361938
2017-09-29,250.339996,251.320007,250.130005,251.229996,85578000,244.217377
2017-10-02,251.490005,252.320007,251.289993,252.320007,59023000,245.276947
2017-10-03,252.320007,252.889999,252.229996,252.860001,66810200,245.80188
2017-10-04,252.690002,253.440002,252.559998,253.160004,55953600,246.093521
2017-10-05,253.539993,254.679993,253.199997,254.660004,63522800,247.551651
2017-10-06,254.149994,254.699997,253.850006,254.369995,80646000,247.269714
2017-10-09,254.630005,254.699997,253.649994,253.949997,35803100,246.86145
2017-10-10,254.600006,255.050003,253.979996,254.619995,43057400,247.512741
2017-10-11,254.509995,255.020004,254.320007,255.020004,47674300,247.901596
2017-10-12,254.660004,255.059998,254.369995,254.639999,47065100,247.532166
2017-10-13,255.139999,255.270004,254.639999,254.949997,54800400,247.833557
2017-10-16,255.210007,255.509995,254.820007,255.289993,38221700,248.164032
2017-10-17,255.229996,255.520004,254.979996,255.470001,31561000,248.339035
2017-10-18,255.899994,255.949997,255.5,255.720001,40888300,248.582062
2017-10-19,254.830002,255.830002,254.350006,255.789993,61903800,248.650101
2017-10-20,256.700012,257.140015,255.770004,257.109985,89176400,249.933243
2017-10-23,257.480011,257.51001,256.019989,256.109985,63915300,248.961136
2017-10-24,256.600006,256.829987,256.149994,256.559998,66935900,249.39859
2017-10-25,256.179993,256.309998,254,255.289993,103715300,248.164032
2017-10-26,255.990005,256.299988,255.479996,255.619995,69798000,248.484833
2017-10-27,256.470001,257.890015,255.630005,257.709991,85562500,250.516495
2017-10-30,256.470001,257.600006,256.410004,256.75,54285700,249.583298
2017-10-31,257.179993,257.440002,256.809998,257.149994,60304800,249.972122
2017-11-01,258.040009,258.429993,257.070007,257.48999,54202700,250.302612
2017-11-02,257.410004,257.75,256.190002,257.589996,56449500,250.399857
2017-11-03,257.769989,258.5,257.299988,258.450012,59589700,251.23587
2017-11-06,258.299988,259,258.220001,258.850006,49652600,251.624695
2017-11-07,258.970001,259.350006,258.089996,258.670013,57502200,251.449707
2017-11-08,258.470001,259.220001,258.149994,259.109985,50469600,251.877396
2017-11-09,257.730011,258.390015,256.359985,258.170013,95085500,250.963669
2017-11-10,257.730011,258.290009,257.369995,258.089996,59984700,250.88588
2017-11-13,257.309998,258.589996,257.269989,258.329987,50228600,251.119202
2017-11-14,257.410004,257.850006,256.519989,257.730011,61315200,250.53595
2017-11-15,256.619995,257.220001,255.630005,256.440002,80811500,249.281952
2017-11-16,257.519989,259.040009,257.470001,258.619995,67777000,251.401093
2017-11-17,258.220001,258.589996,257.769989,257.859985,75756800,250.662308
2017-11-20,258.140015,258.519989,257.859985,258.299988,48075500,251.090027
2017-11-21,259.179993,260.200012,258.26001,259.98999,69176800,252.732834
2017-11-22,260,260.149994,259.570007,259.76001,45033400,252.509308
2017-11-24,260.320007,260.480011,260.160004,260.359985,27856500,253.092545
2017-11-27,260.410004,260.75,260,260.230011,52274900,252.966156
2017-11-28,260.76001,262.899994,260.649994,262.869995,98971700,255.532486
2017-11-29,263.019989,263.630005,262.200012,262.709991,77512100,255.376907
2017-11-30,263.76001,266.049988,263.670013,265.01001,127894400,257.612762
2017-12-01,264.76001,265.309998,260.76001,264.459991,164390900,257.078094
2017-12-04,266.309998,266.799988,264.079987,264.140015,94040600,256.766998
2017-12-05,263.190002,265.149994,263.040009,263.190002,77994500,255.843536
2017-12-06,263.299988,263.730011,262.709991,263.23999,75898600,255.892151
2017-12-07,264.070007,264.429993,262.940002,264.070007,77218600,256.699005
2017-12-08,265.160004,265.519989,264.029999,265.51001,76563900,258.098755
2017-12-11,266.309998,266.380005,265.480011,266.309998,83077500,258.876465
2017-12-12,267.209991,267.320007,266.350006,266.779999,85195800,259.333313
2017-12-13,267.059998,267.559998,266.649994,266.75,102905400,259.304199
2017-12-14,267.089996,267.220001,265.600006,265.660004,100666700,258.244568
2017-12-15,265.450012,267.040009,265.390015,266.51001,144610300,260.395142
2017-12-18,268.100006,268.600006,267.980011,268.200012,83653600,262.046326
2017-12-19,268.480011,268.529999,267.089996,267.170013,82382900,261.039978
2017-12-20,268.269989,268.329987,266.690002,267.029999,76751500,260.903168
2017-12-21,267.73999,268.390015,267.299988,267.579987,67032300,261.440552
2017-12-22,267.600006,267.640015,266.899994,267.51001,78720900,261.372162
2017-12-26,267.049988,267.440002,266.890015,267.190002,45244400,261.059509
2017-12-27,267.380005,267.730011,267.01001,267.320007,57751000,261.186523
2017-12-28,267.890015,267.920013,267.450012,267.869995,45116100,261.723907
2017-12-29,268.529999,268.549988,266.640015,266.859985,96007400,260.737061
2018-01-02,267.839996,268.809998,267.399994,268.769989,86655700,262.603241
2018-01-03,268.959991,270.640015,268.959991,270.470001,90070400,264.264221
2018-01-04,271.200012,272.160004,270.540009,271.609985,80636400,265.378052
2018-01-05,272.51001,273.559998,271.950012,273.420013,83524000,267.146545
2018-01-08,273.309998,274.100006,272.980011,273.920013,57319200,267.635071
2018-01-09,274.399994,275.25,274.079987,274.540009,57254000,268.240875
2018-01-10,273.679993,274.420013,272.920013,274.119995,69574300,267.830475
2018-01-11,274.75,276.119995,274.559998,276.119995,62361500,269.784576
2018-01-12,276.420013,278.109985,276.079987,277.920013,90816100,271.543304
2018-01-16,279.350006,280.089996,276.179993,276.970001,106555100,270.615112
2018-01-17,278.029999,280.049988,276.970001,279.609985,109354500,273.194489
2018-01-18,279.480011,279.959991,278.579987,279.140015,100728000,272.735321
2018-01-19,279.799988,280.410004,279.140015,280.410004,140920100,273.976166
2018-01-22,280.170013,282.690002,280.109985,282.690002,91322400,276.203827
2018-01-23,282.73999,283.619995,282.369995,283.290009,97084700,276.7901
2018-01-24,284.019989,284.700012,281.839996,283.179993,134816100,276.682617
2018-01-25,284.160004,284.269989,282.399994,283.299988,84587300,276.799805
2018-01-26,284.25,286.630005,283.959991,286.579987,107743100,280.004608
2018-01-29,285.929993,286.429993,284.5,284.679993,90118300,278.148163
2018-01-30,282.600006,284.73999,281.220001,281.76001,131796400,275.295197
2018-01-31,282.730011,283.299988,280.679993,281.899994,108364800,275.432007
2018-02-01,281.070007,283.059998,280.679993,281.579987,90102500,275.119324
2018-02-02,280.079987,280.230011,275.410004,275.450012,173174800,269.130005
2018-02-05,273.450012,275.850006,263.309998,263.929993,294681800,257.874268
2018-02-06,259.940002,269.700012,258.700012,269.130005,355026800,262.954987
2018-02-07,268.5,272.359985,267.579987,267.670013,167376100,261.528473
2018-02-08,268.01001,268.170013,257.589996,257.630005,246449500,251.718857
2018-02-09,260.799988,263.609985,252.919998,261.5,283565300,255.500046
2018-02-12,263.829987,267.01001,261.660004,265.339996,143736000,259.251923
2018-02-13,263.970001,266.619995,263.309998,266,81223600,259.89682
2018-02-14,264.309998,270,264.299988,269.589996,120735700,263.404419
2018-02-15,271.570007,273.040009,268.769989,273.029999,111200300,266.765472
2018-02-16,272.320007,275.320007,272.269989,273.109985,160420100,266.843628
2018-02-20,272.029999,273.670013,270.5,271.399994,86369700,265.172852
2018-02-21,271.899994,274.720001,269.940002,270.049988,98883700,263.853851
2018-02-22,271.100006,273.049988,269.640015,270.399994,110511300,264.195831
2018-02-23,271.790009,274.709991,271.25,274.709991,92766400,268.406952
2018-02-26,275.929993,278.01001,275.26001,277.899994,86491400,271.523773
2018-02-27,278.109985,278.920013,274.359985,274.429993,99099200,268.133362
2018-02-28,275.679993,276.190002,271.290009,271.649994,121907800,265.417175
2018-03-01,271.410004,273.170013,266,267.700012,176855100,261.5578
2018-03-02,265.799988,269.720001,264.820007,269.079987,139083200,262.906128
2018-03-05,267.730011,272.890015,267.609985,272.190002,97307400,265.944763
2018-03-06,273.299988,273.390015,271.179993,272.880005,79213200,266.618958
2018-03-07,270.420013,273.179993,270.200012,272.779999,87063500,266.521271
2018-03-08,273.549988,274.23999,272.420013,274.100006,66901200,267.810974
2018-03-09,275.700012,278.869995,275.339996,278.869995,113625300,272.471497
2018-03-12,279.200012,279.910004,278.079987,278.519989,71924800,272.129547
2018-03-13,279.839996,280.410004,276.029999,276.720001,91968900,270.37085
